,CVE_CLPV,FECHA_ENT,FECHA_VEN,CAN_TOT
1601,       856,2020-02-05 00:00:00,2020-02-05,103.0908
1602,      2465,2020-02-05 00:00:00,2020-02-20,2275.0
1603,      2650,2020-02-05 00:00:00,2020-02-05,3569.523
1604,      3630,2020-02-05 00:00:00,2020-02-20,772.091
1605,       253,2020-02-04 00:00:00,2020-03-22,1640.0
1606,      5926,2020-02-06 00:00:00,2020-02-06,4860.0
1607,        85,2020-02-05 00:00:00,2020-02-21,3190.0000000000005
1608,      5472,2020-02-06 00:00:00,2020-02-06,507.5
1609,      5472,2020-02-06 00:00:00,2020-02-06,252.00000000000003
1610,      1965,2020-02-06 00:00:00,2020-02-21,101.73
1611,      3063,2020-02-06 00:00:00,2020-02-06,17710.0
1612,      6973,2020-02-06 00:00:00,2020-02-06,415.90950000000004
1613,      2385,2020-01-27 00:00:00,2020-03-07,42000.0
1614,      4420,2020-02-06 00:00:00,2020-02-06,595.0
1615,      4420,2020-02-06 00:00:00,2020-02-06,595.0
1616,        42,2020-02-06 00:00:00,2020-03-07,3150.0
1617,      5746,2020-02-06 00:00:00,2020-02-06,218.9
1618,      4486,2020-02-06 00:00:00,2020-02-06,2923.5
1619,       169,2020-02-06 00:00:00,2020-02-06,391.74600000000004
1620,      4480,2020-02-06 00:00:00,2020-02-21,9965.45
1621,      6054,2020-01-27 00:00:00,2020-02-06,13995.900000000001
1622,       209,2020-01-31 00:00:00,2020-02-06,1056.99
1623,      1965,2020-02-06 00:00:00,2020-02-21,2010.0000000000002
1624,      7031,2020-01-27 00:00:00,2020-02-06,1536.3300000000002
1625,       251,2020-01-23 00:00:00,2020-03-07,10000.0
1626,      3968,2020-02-06 00:00:00,2020-02-21,252.16000000000003
1627,      5039,2020-02-10 00:00:00,2020-03-07,2541.5
1628,      7045,2020-02-06 00:00:00,2020-02-06,547.5
1629,      7043,2020-02-06 00:00:00,2020-02-06,414.40000000000003
1630,      5926,2020-02-06 00:00:00,2020-02-06,2594.83
1631,      5106,2020-02-06 00:00:00,2020-02-06,1097.047
1632,      3852,2020-02-07 00:00:00,2020-02-21,2718.75
1633,      6744,2020-01-29 00:00:00,2020-02-06,3400.0000000000005
1634,      1158,2020-02-07 00:00:00,2020-02-07,1956.66
1635,      5718,2020-01-29 00:00:00,2020-03-08,7714.200000000001
1636,       161,2020-01-31 00:00:00,2020-03-08,2125.5
1637,       161,2020-01-21 00:00:00,2020-03-08,1850.0000000000002
1638,      3930,2020-02-04 00:00:00,2020-03-08,51451.350000000006
1639,      5985,2020-02-07 00:00:00,2020-02-07,952.6600000000001
1640,       209,2020-01-27 00:00:00,2020-02-07,3600.0000000000005
1641,      4649,2020-02-07 00:00:00,2020-02-07,1651.6365
1642,       664,2020-02-07 00:00:00,2020-02-22,120.00000000000001
1643,      5181,2020-01-22 00:00:00,2020-02-22,2115.2364
1644,      7047,2020-02-07 00:00:00,2020-02-07,1295.2600000000002
1645,      7048,2020-02-07 00:00:00,2020-02-07,56.050000000000004
1646,      4397,2020-02-07 00:00:00,2020-02-07,3193.34
1647,      1586,2020-01-29 00:00:00,2020-02-07,2412.07
1648,      7046,2020-02-07 00:00:00,2020-02-07,1224.1375
1649,       993,2020-02-07 00:00:00,2020-02-22,1192.6200000000001
1650,      1478,2020-02-10 00:00:00,2020-03-08,2986.5000000000005
1651,       169,2020-02-07 00:00:00,2020-02-07,78.3492
1652,      6928,2020-02-07 00:00:00,2020-02-07,45.120000000000005
1653,      1965,2020-02-10 00:00:00,2020-02-25,910.6
1654,      1965,2020-02-10 00:00:00,2020-02-25,1750.0
1655,      6232,2020-02-10 00:00:00,2020-02-10,267.27270000000004
1656,      4810,2020-02-07 00:00:00,2020-02-25,7368.6
1657,      6885,2020-01-28 00:00:00,2020-02-10,912.7400000000001
1658,      6846,2020-02-10 00:00:00,2020-02-10,1282.3275
1659,      7027,2020-01-31 00:00:00,2020-02-10,8400.0
1660,      7052,2020-02-10 00:00:00,2020-02-10,634.0500000000001
1661,      7052,2020-02-10 00:00:00,2020-02-10,634.0500000000001
1662,      7040,2020-01-30 00:00:00,2020-02-10,1193.5845
1663,      6211,2020-02-10 00:00:00,2020-02-10,350.0
1664,      2876,2020-02-10 00:00:00,2020-02-10,840.0000000000001
1665,      5728,2020-02-12 00:00:00,2020-02-19,3612.0
1666,      6538,2020-01-31 00:00:00,2020-02-11,7500.000000000001
1667,      1125,2020-02-11 00:00:00,2020-02-26,1436.0000000000002
1668,      5603,2020-02-06 00:00:00,2020-02-11,5073.700000000001
1669,      4631,2020-02-07 00:00:00,2020-03-12,5750.0
1670,      5847,2020-02-11 00:00:00,2020-02-11,8298.0
1671,       251,2020-01-10 00:00:00,2020-03-12,4620.0
1672,      7019,2020-01-28 00:00:00,2020-02-11,4700.0
1673,      6921,2020-02-11 00:00:00,2020-02-11,189.00000000000003
1674,      5575,2020-01-30 00:00:00,2020-02-11,717.6
1675,      6921,2020-02-11 00:00:00,2020-02-11,112.10000000000001
1676,      6536,2020-02-06 00:00:00,2020-02-11,1032.2828
1677,      2542,2020-02-11 00:00:00,2020-02-11,3930.0000000000005
1678,      7044,2020-02-05 00:00:00,2020-02-11,258.62
1679,      1083,2020-02-05 00:00:00,2020-02-11,15500.000000000002
1680,      7005,2020-01-07 00:00:00,2020-02-11,655.32
1681,      4480,2020-02-11 00:00:00,2020-02-26,9965.45
1682,       632,2020-01-22 00:00:00,2020-02-11,1065.6000000000001
1683,      4381,2020-02-05 00:00:00,2020-02-11,2022.42
1684,      6040,2020-02-11 00:00:00,2020-02-11,562.991
1685,      6839,2020-01-28 00:00:00,2020-02-11,26329.440000000002
1686,      2568,2020-01-31 00:00:00,2020-03-12,1587.2400000000002
1687,      5926,2020-02-11 00:00:00,2020-02-11,562.25
1688,      5926,2020-02-07 00:00:00,2020-02-11,1150.1864
1689,      7050,2020-02-10 00:00:00,2020-02-11,350.00000000000006
1690,       537,2020-02-11 00:00:00,2020-03-12,10731.6
1691,        85,2020-02-05 00:00:00,2020-02-26,2750.0
1692,      1852,2020-02-11 00:00:00,2020-02-11,7125.894600000001
1693,      5156,2020-02-11 00:00:00,2020-02-11,2909.8955000000005
1694,       941,2020-02-12 00:00:00,2020-03-13,4722.1
1695,      5472,2020-02-12 00:00:00,2020-02-12,576.0
1696,      6457,2020-02-12 00:00:00,2020-02-12,3300.0000000000005
1697,       806,2020-01-28 00:00:00,2020-02-27,504.88000000000005
1698,      5441,2020-02-18 00:00:00,2020-02-12,7780.000000000001
1699,      3852,2020-02-07 00:00:00,2020-02-27,3196.2500000000005
1700,      5926,2020-02-17 00:00:00,2020-02-12,5552.000000000001
1701,      3931,2020-02-12 00:00:00,2020-02-12,288.8
1702,      5782,2020-02-12 00:00:00,2020-02-12,25837.500000000004
1703,       203,2020-02-06 00:00:00,2020-02-12,966.5000000000001
1704,      7054,2020-02-12 00:00:00,2020-02-12,637.0
1705,      3855,2020-02-06 00:00:00,2020-02-12,7520.9400000000005
1706,      4631,2020-02-12 00:00:00,2020-03-13,5850.000000000001
1707,      7055,2020-02-12 00:00:00,2020-02-12,1051.5276000000001
1708,      7048,2020-02-13 00:00:00,2020-02-13,98.97
1709,      6772,2020-02-13 00:00:00,2020-02-13,2104.0
1710,      6159,2020-02-13 00:00:00,2020-02-13,636.9000000000001
1711,      4485,2020-02-07 00:00:00,2020-02-13,980.0000000000001
1712,      5683,2020-02-13 00:00:00,2020-02-13,307.8075
1713,      7056,2020-02-13 00:00:00,2020-02-13,16800.0
1714,      6397,2020-02-13 00:00:00,2020-02-13,252.16000000000003
1715,      4420,2020-02-13 00:00:00,2020-02-13,4287.5
1716,      7057,2020-02-13 00:00:00,2020-02-13,190.0
1717,      6882,2020-02-13 00:00:00,2020-02-13,485.96000000000004
1718,      2385,2020-02-07 00:00:00,2020-03-15,5640.0
1719,      7023,2020-02-17 00:00:00,2020-02-14,4650.0
1720,      3852,2020-01-29 00:00:00,2020-02-29,2850.0000000000005
1721,      2390,2020-02-14 00:00:00,2020-03-15,49800.00000000001
1722,      7058,2020-02-14 00:00:00,2020-02-14,697.0000000000001
1723,      5862,2020-02-05 00:00:00,2020-02-14,574.2
1724,      1965,2020-02-07 00:00:00,2020-02-29,1029.0
1725,      7053,2020-02-11 00:00:00,2020-02-14,5456.0
1726,      7059,2020-02-14 00:00:00,2020-02-14,743.318
1727,      5046,2020-02-14 00:00:00,2020-02-14,332.5
1728,        95,2019-12-11 00:00:00,2020-02-14,432.76000000000005
1729,        95,2019-12-11 00:00:00,2020-02-14,432.76000000000005
1730,         6,2020-02-10 00:00:00,2020-02-29,5310.0
1731,      6266,2020-02-14 00:00:00,2020-02-14,833.8000000000002
1732,      5728,2020-02-12 00:00:00,2020-02-22,3468.0000000000005
1733,      5804,2020-01-29 00:00:00,2020-02-14,713.48
1734,      7030,2020-02-14 00:00:00,2020-02-14,260.0
1735,      5591,2020-01-31 00:00:00,2020-02-14,2094.84
1736,      2837,2020-02-17 00:00:00,2020-02-17,620.0
1737,       644,2020-02-14 00:00:00,2020-04-17,4856.0
1738,       161,2020-02-19 00:00:00,2020-03-18,3700.0000000000005
1739,      1289,2020-02-17 00:00:00,2020-03-18,5631.18
1740,      6884,2020-02-13 00:00:00,2020-02-17,1970.5000000000002
1741,      6232,2020-02-10 00:00:00,2020-02-17,1210.17
1742,      5046,2020-02-17 00:00:00,2020-02-17,226.47
1743,       403,2020-02-10 00:00:00,2020-02-17,1905.5600000000002
1744,      5926,2020-02-12 00:00:00,2020-02-17,2350.4
1745,      2549,2020-02-13 00:00:00,2020-03-18,1112.0
1746,      5926,2020-02-17 00:00:00,2020-02-17,504.32000000000005
1747,      5926,2020-02-17 00:00:00,2020-02-17,140.0
1748,      6478,2020-02-17 00:00:00,2020-02-17,385.00000000000006
1749,      5926,2020-02-17 00:00:00,2020-02-17,597.2900000000001
1750,      4668,2020-02-10 00:00:00,2020-02-18,2762.9399999999996
1751,      2595,2020-02-18 00:00:00,2020-02-18,2762.9400000000005
1752,       161,2020-02-19 00:00:00,2020-03-19,1230.0
1753,      3666,2020-02-07 00:00:00,2020-02-18,1389.15
1754,      6033,2020-02-14 00:00:00,2020-02-18,431.03440000000006
1755,      3616,2020-01-30 00:00:00,2020-02-18,649.0
1756,      5173,2020-02-10 00:00:00,2020-02-18,1924.8400000000001
1757,      2768,2020-02-18 00:00:00,2020-03-19,4770.4800000000005
1758,      4802,2020-02-18 00:00:00,2020-02-18,190.90900000000002
1759,      6118,2020-01-17 00:00:00,2020-02-18,4866.0
1760,       169,2020-02-18 00:00:00,2020-02-18,1975.0000000000002
1761,      5782,2020-02-19 00:00:00,2020-02-18,27375.0
1762,       644,2020-02-18 00:00:00,2020-04-18,8925.0
1763,      7060,2020-02-18 00:00:00,2020-02-18,1309.6363999999999
1764,      6658,2020-02-18 00:00:00,2020-02-18,352.091
1765,      4598,2020-02-14 00:00:00,2020-03-20,11905.05
1766,      2465,2020-02-19 00:00:00,2020-03-05,5905.0
1767,      6377,2020-02-18 00:00:00,2020-02-19,68.98
1768,      5926,2020-02-18 00:00:00,2020-02-19,1479.3200000000002
1769,      1130,2020-02-18 00:00:00,2020-02-27,1052.0
1770,      7061,2020-02-19 00:00:00,2020-02-19,103.45
1771,      6754,2020-02-19 00:00:00,2020-02-19,1126.681
1772,      5603,2020-02-06 00:00:00,2020-02-19,5073.700000000001
1773,      1130,2020-01-28 00:00:00,2020-02-27,6633.6165
1774,      3455,2020-02-19 00:00:00,2020-02-19,1603.8000000000002
1775,      7033,2020-02-04 00:00:00,2020-02-19,1950.0000000000002
1776,      5926,2020-02-19 00:00:00,2020-02-19,183.0
1777,      3855,2020-02-19 00:00:00,2020-02-19,6380.000000000001
1778,      3951,2020-02-19 00:00:00,2020-02-19,442.17300000000006
1779,      5926,2020-02-19 00:00:00,2020-02-19,145.87
1780,      3951,2020-02-17 00:00:00,2020-02-19,1148.64
1781,      3951,2020-02-19 00:00:00,2020-02-19,116.83640000000001
1782,      7045,2020-02-19 00:00:00,2020-02-19,5853.599999999999
1783,        43,2020-02-20 00:00:00,2020-03-21,373.9
1784,        43,2020-02-25 00:00:00,2020-03-21,13962.000000000002
1785,      3825,2020-02-20 00:00:00,2020-03-21,1020.6
1786,      6594,2020-02-20 00:00:00,2020-02-20,224.20000000000002
1787,      3951,2020-02-20 00:00:00,2020-02-20,146.83640000000003
1788,      5926,2020-02-20 00:00:00,2020-02-20,2698.7000000000003
1789,      7062,2020-02-20 00:00:00,2020-02-20,524.33
1790,      6744,2020-02-12 00:00:00,2020-02-20,7883.468800000001
1791,      6626,2020-02-20 00:00:00,2020-02-20,120.00000000000001
1792,      6949,2020-01-13 00:00:00,2020-03-21,15067.920000000002
1793,      6744,2020-02-07 00:00:00,2020-02-20,1362.0
1794,      6154,2020-02-20 00:00:00,2020-02-20,637.0
1795,       806,2020-02-13 00:00:00,2020-03-06,1020.2600000000001
1796,      5863,2020-02-13 00:00:00,2020-02-20,3327.6000000000004
1797,       925,2020-02-20 00:00:00,2020-04-20,6783.000000000001
1798,      5358,2020-02-20 00:00:00,2020-02-20,1267.42
1799,      7062,2020-02-20 00:00:00,2020-02-20,280.0
1800,      7018,2020-02-20 00:00:00,2020-02-20,180.00000000000003
1801,      4687,2020-02-20 00:00:00,2020-02-20,828.1
1802,      7065,2020-02-20 00:00:00,2020-02-20,3507.2700000000004
1803,      6978,2020-02-14 00:00:00,2020-02-21,6946.0
1804,      6978,2020-02-14 00:00:00,2020-02-21,6370.000000000001
1805,      6573,2020-02-21 00:00:00,2020-02-21,200.0
1806,       357,2020-02-21 00:00:00,2020-03-07,3150.0000000000005
1807,      1852,2020-02-21 00:00:00,2020-03-07,6930.000000000001
1808,      1852,2020-02-21 00:00:00,2020-03-07,1191.96
1809,       925,2020-02-26 00:00:00,2020-04-21,2261.0
1810,      6016,2020-02-21 00:00:00,2020-02-21,179.454
1811,      6670,2020-01-21 00:00:00,2020-02-21,30019.2
1812,      7051,2020-02-17 00:00:00,2020-02-21,4745.0
1813,      5926,2020-02-21 00:00:00,2020-02-21,1235.5200000000002
1814,      7064,2020-02-21 00:00:00,2020-02-21,2067.1982000000003
1815,      7066,2020-02-21 00:00:00,2020-02-21,584.182
1816,      3033,2020-02-21 00:00:00,2020-02-21,135.0
1817,      4381,2020-02-14 00:00:00,2020-02-21,674.14
1818,      7060,2020-02-21 00:00:00,2020-02-21,1199.0
1819,      7068,2020-02-21 00:00:00,2020-02-21,227.50000000000003
1820,      7068,2020-02-21 00:00:00,2020-02-21,227.50000000000003
1821,      6811,2020-02-19 00:00:00,2020-02-21,9262.5
1822,       161,2020-02-26 00:00:00,2020-03-25,1954.0
1823,      6457,2020-02-25 00:00:00,2020-02-24,3300.0000000000005
1824,      7069,2020-02-24 00:00:00,2020-02-24,915.95
1825,      1583,2020-02-13 00:00:00,2020-03-10,12879.000000000002
1826,      5233,2020-02-17 00:00:00,2020-02-24,2980.0000000000005
1827,      7070,2020-02-24 00:00:00,2020-02-24,485.74000000000007
1828,      6218,2020-02-25 00:00:00,2020-02-24,344.83000000000004
1829,      2768,2020-02-24 00:00:00,2020-03-25,4770.4800000000005
1830,       687,2020-02-24 00:00:00,2020-03-25,10560.300000000001
1831,      3063,2020-02-06 00:00:00,2020-02-24,17710.0
1832,      6055,2020-02-24 00:00:00,2020-02-24,813.0
1833,      6027,2020-02-24 00:00:00,2020-02-24,347.2875
1834,      5426,2020-02-19 00:00:00,2020-02-24,694.575
1835,      7072,2020-02-24 00:00:00,2020-02-24,592.091
1836,      7072,2020-02-24 00:00:00,2020-02-24,592.091
1837,      3855,2020-02-17 00:00:00,2020-02-24,626.6
1838,      2262,2020-02-24 00:00:00,2020-03-25,13855.0
1839,      3437,2020-02-24 00:00:00,2020-02-24,450.0
1840,      7049,2020-02-12 00:00:00,2020-02-24,2771.48
1841,      4695,2020-02-28 00:00:00,2020-04-25,4963.5
1842,        43,2020-02-25 00:00:00,2020-03-26,1255.0
1843,        49,2020-02-21 00:00:00,2020-03-11,2100.0
1844,      3032,2020-02-25 00:00:00,2020-02-25,1023.5346000000001
1845,      4029,2019-11-28 00:00:00,2020-02-25,3892.2400000000002
1846,      6724,2020-02-25 00:00:00,2020-02-25,107.10000000000001
1847,      1130,2020-02-25 00:00:00,2020-03-04,112.1
1848,      6388,2020-02-20 00:00:00,2020-02-25,4140.000000000001
1849,      7062,2020-02-25 00:00:00,2020-02-25,799.58
1850,      7073,2020-02-25 00:00:00,2020-02-25,1470.0000000000002
1851,      5926,2020-02-14 00:00:00,2020-02-25,316.32000000000005
1852,      4456,2020-02-25 00:00:00,2020-02-25,386.1
1853,      7074,2020-02-25 00:00:00,2020-02-25,851.7400000000001
1854,      6572,2020-02-25 00:00:00,2020-02-25,4725.0
1855,      7041,2020-02-25 00:00:00,2020-02-25,91.63640000000001
1856,      5926,2020-02-25 00:00:00,2020-02-25,250.00000000000003
1857,      5728,2020-02-20 00:00:00,2020-03-05,4380.0
1858,       466,2020-02-26 00:00:00,2020-04-26,1050.0
1859,      7076,2020-02-26 00:00:00,2020-02-26,999.9068000000001
1860,      7064,2020-02-21 00:00:00,2020-02-26,2067.2000000000003
1861,       357,2020-02-18 00:00:00,2020-03-12,6570.64
1862,      6547,2020-02-20 00:00:00,2020-02-26,978.7500000000001
1863,      4581,2020-02-25 00:00:00,2020-02-26,2558.4200000000005
1864,      2262,2020-02-26 00:00:00,2020-03-27,171.81840000000003
1865,      3455,2020-02-26 00:00:00,2020-02-26,1192.6200000000001
1866,      7077,2020-02-26 00:00:00,2020-02-26,798.2800000000001
1867,      6808,2020-02-24 00:00:00,2020-02-26,14800.000000000002
1868,      2778,2020-02-24 00:00:00,2020-02-26,2078.9999000000003
1869,      6582,2020-02-26 00:00:00,2020-02-26,331.94000000000005
1870,      6412,2020-02-19 00:00:00,2020-02-26,782.36
1871,      5855,2020-02-24 00:00:00,2020-02-26,10917.2
1872,      5855,2020-02-26 00:00:00,2020-02-26,4649.857
1873,      6198,2020-02-19 00:00:00,2020-02-26,26700.000000000004
1874,      5746,2020-02-26 00:00:00,2020-02-26,290.33000000000004
1875,      7078,2020-02-26 00:00:00,2020-02-26,468.98
1876,      5691,2020-02-27 00:00:00,2020-02-27,1383.66
1877,      3931,2020-02-27 00:00:00,2020-02-27,975.8100000000001
1878,      1583,2020-02-21 00:00:00,2020-03-13,1717.2
1879,      7079,2020-02-27 00:00:00,2020-02-27,301.73
1880,      6724,2020-02-27 00:00:00,2020-02-27,58.418200000000006
1881,      5861,2020-02-27 00:00:00,2020-02-27,270.90000000000003
1882,      1130,2020-02-18 00:00:00,2020-03-06,944.6
1883,      1130,2020-02-27 00:00:00,2020-03-06,224.20000000000002
1884,      4612,2020-02-27 00:00:00,2020-02-27,750.0000000000001
1885,      6198,2020-02-27 00:00:00,2020-02-27,8000.000000000001
1886,      7078,2020-02-27 00:00:00,2020-02-27,371.60450000000003
1887,       607,2020-02-07 00:00:00,2020-02-27,930.8000000000001
1888,      4598,2020-02-24 00:00:00,2020-03-28,14753.000000000002
1889,        42,2020-02-27 00:00:00,2020-03-28,3150.0
1890,      7080,2020-02-27 00:00:00,2020-02-27,2840.0
1891,      3808,2020-02-27 00:00:00,2020-02-27,5702.59
1892,      7063,2020-02-27 00:00:00,2020-02-27,508.5
1893,      5926,2020-02-27 00:00:00,2020-02-27,3034.75
1894,      7081,2020-02-28 00:00:00,2020-02-28,1903.4724
1895,      1784,2020-02-20 00:00:00,2020-03-14,728.5000000000001
1896,      4598,2020-03-03 00:00:00,2020-03-29,12213.000000000002
1897,      6032,2020-02-12 00:00:00,2020-02-28,1907.3
1898,      5149,2020-02-28 00:00:00,2020-02-28,1363.2600000000002
1899,      5149,2020-02-28 00:00:00,2020-02-28,1363.2600000000002
1900,       989,2020-02-11 00:00:00,2020-03-14,2766.0
1901,      3222,2020-02-28 00:00:00,2020-02-28,2766.0
1902,      5149,2020-02-28 00:00:00,2020-02-28,2766.0
1903,      5926,2020-02-28 00:00:00,2020-02-28,450.99
1904,      7067,2020-02-28 00:00:00,2020-02-28,27753.000000000004
1905,      6963,2020-02-28 00:00:00,2020-02-28,262.5
1906,      7079,2020-02-28 00:00:00,2020-02-28,1034.4827
1907,      6879,2020-02-27 00:00:00,2020-02-28,371.60450000000003
1908,      6397,2020-02-28 00:00:00,2020-02-28,252.16000000000003
1909,      5926,2020-02-28 00:00:00,2020-02-28,244.50000000000003
1910,      7082,2020-02-28 00:00:00,2020-02-28,1464.862
1911,      6536,2020-02-28 00:00:00,2020-02-28,796.8189000000001
1912,      5915,2020-02-28 00:00:00,2020-03-14,4438.5172
1913,      6054,2020-02-28 00:00:00,2020-02-28,2586.2068000000004
1914,      5088,2020-02-28 00:00:00,2020-02-28,775.8620000000001
1915,      5416,2020-02-28 00:00:00,2020-02-28,560.7418
1916,      6039,2020-02-28 00:00:00,2020-02-28,3987.2727000000004
1917,      7083,2020-02-28 00:00:00,2020-02-28,912.0
1918,      2610,2020-02-24 00:00:00,2020-02-28,6935.400000000001
1919,      5106,2020-02-06 00:00:00,2020-02-28,1778.0000000000002
1920,      3634,2020-02-25 00:00:00,2020-02-28,5067.8
1921,      6573,2020-02-28 00:00:00,2020-02-28,300.0
1922,      7074,2020-02-25 00:00:00,2020-02-28,851.7400000000001
1923,       644,2020-02-27 00:00:00,2020-04-28,71346.0
1924,       871,2020-03-03 00:00:00,2020-03-14,6576.0
1925,      5926,2020-02-28 00:00:00,2020-02-28,530.1724
1926,      5926,2020-02-28 00:00:00,2020-02-28,2155.1724
1927,      5926,2020-02-28 00:00:00,2020-02-28,1724.1379
1928,      5926,2020-02-28 00:00:00,2020-02-28,1033.5775
1929,      6478,2020-02-28 00:00:00,2020-02-28,1201.0775
1930,      3686,2020-02-28 00:00:00,2020-03-14,4310.3448
1931,      5598,2020-02-28 00:00:00,2020-02-28,1724.1379
1932,      5926,2020-02-28 00:00:00,2020-02-28,724.1379
1933,      5926,2020-02-28 00:00:00,2020-02-28,20250.0
1934,       871,2020-02-28 00:00:00,2020-03-14,2704.0
1935,      7031,2020-02-28 00:00:00,2020-02-28,643.0
1936,      7075,2020-02-28 00:00:00,2020-02-28,4100.0
1937,      6744,2020-02-28 00:00:00,2020-02-28,631.0
1938,      5926,2020-02-28 00:00:00,2020-02-28,301.8103
1939,      3806,2020-02-28 00:00:00,2020-02-28,4242.4137
1940,      5926,2020-02-28 00:00:00,2020-02-28,3300.0
1941,      5926,2020-02-28 00:00:00,2020-02-28,2840.0
1942,      5926,2020-02-28 00:00:00,2020-02-28,1312.5
1943,       993,2020-02-28 00:00:00,2020-03-14,2842.0
1944,      5926,2020-02-28 00:00:00,2020-02-28,1677.75
1945,      5926,2020-02-28 00:00:00,2020-02-28,442.1724
1946,      5926,2020-02-28 00:00:00,2020-02-28,27.4396
1947,      5926,2020-02-28 00:00:00,2020-02-28,209.3103
1948,      5926,2020-02-28 00:00:00,2020-02-28,1337.5603
1949,      7060,2020-03-02 00:00:00,2020-03-03,2398.0
1950,       357,2020-03-03 00:00:00,2020-03-18,624.0600000000001
1951,      5930,2020-02-21 00:00:00,2020-05-07,20700.0
1952,      3521,2020-03-02 00:00:00,2020-03-03,2981.8180000000007
1953,      6754,2020-02-19 00:00:00,2020-03-03,1126.68
1954,      5861,2020-03-02 00:00:00,2020-03-03,286.36350000000004
1955,      6869,2020-03-03 00:00:00,2020-03-03,876.9000000000001
1956,      2901,2020-02-21 00:00:00,2020-04-02,6213.400000000001
1957,      1965,2020-03-03 00:00:00,2020-03-18,1480.0000000000002
1958,      5926,2020-03-03 00:00:00,2020-03-03,215.52
1959,      5926,2020-02-28 00:00:00,2020-03-03,3244.3137000000006
1960,      5114,2020-02-17 00:00:00,2020-03-03,495.00000000000006
1961,      7084,2020-03-02 00:00:00,2020-03-03,1660.91
1962,      6381,2020-03-02 00:00:00,2020-03-03,375.00000000000006
1963,      7085,2020-03-02 00:00:00,2020-03-03,637.0
1964,      4535,2020-02-25 00:00:00,2020-03-03,786.9000000000001
1965,      6478,2020-02-25 00:00:00,2020-03-03,2402.1600000000003
1966,      5049,2020-02-17 00:00:00,2020-03-03,740.7
1967,      5633,2020-03-02 00:00:00,2020-03-03,739.2600000000001
1968,      7085,2020-03-02 00:00:00,2020-03-03,637.0
1969,       417,2020-03-03 00:00:00,2020-03-18,4200.0
1970,      6854,2020-03-02 00:00:00,2020-03-03,146.6
1971,      5926,2020-03-03 00:00:00,2020-03-03,2067.18
1972,      7055,2020-03-03 00:00:00,2020-03-03,1443.5
1973,      7086,2020-03-03 00:00:00,2020-03-03,838.35
1974,      7086,2020-03-02 00:00:00,2020-03-03,305.455
1975,      1198,2020-02-18 00:00:00,2020-03-18,507.5
1976,      1339,2020-03-04 00:00:00,2020-03-04,1520.0000000000002
1977,      7031,2020-02-19 00:00:00,2020-03-04,1286.0
1978,      6760,2020-03-03 00:00:00,2020-03-04,2385.2400000000002
1979,       993,2020-03-04 00:00:00,2020-03-19,2842.0000000000005
1980,       941,2020-03-04 00:00:00,2020-04-03,2376.05
1981,      2768,2020-03-04 00:00:00,2020-04-03,4770.4800000000005
1982,      6426,2020-03-04 00:00:00,2020-03-04,2988.6675
1983,      5926,2020-03-03 00:00:00,2020-03-04,82.41560000000001
1984,      7088,2020-03-03 00:00:00,2020-03-04,3763.6544000000004
1985,      7050,2020-03-04 00:00:00,2020-03-04,350.00000000000006
1986,      1913,2020-03-04 00:00:00,2020-04-03,1114.8135000000002
1987,      5426,2020-03-04 00:00:00,2020-03-04,467.7273
1988,      3919,2020-03-04 00:00:00,2020-03-04,413.92
1989,       480,2020-03-04 00:00:00,2020-04-03,168.0
1990,      4480,2020-03-04 00:00:00,2020-03-19,2260.0
1991,      7089,2020-03-04 00:00:00,2020-03-04,1768.5
1992,      5926,2020-03-04 00:00:00,2020-03-04,1063.1100000000001
1993,      5728,2020-03-04 00:00:00,2020-03-12,5525.0
1994,      6553,2020-02-07 00:00:00,2020-03-04,4362.2545
1995,      6426,2020-03-04 00:00:00,2020-03-04,1800.0000000000002
1996,      7090,2020-03-05 00:00:00,2020-03-05,360.0
1997,      3806,2020-02-25 00:00:00,2020-03-05,4242.450000000001
1998,      3806,2020-03-05 00:00:00,2020-03-05,1675.2408
1999,      3806,2020-03-05 00:00:00,2020-03-05,704.182
2000,      7020,2020-02-28 00:00:00,2020-03-05,7228.6
2001,      3521,2020-03-05 00:00:00,2020-03-05,267.27270000000004
2002,      6290,2020-03-05 00:00:00,2020-03-05,603.4482
2003,      6536,2020-02-28 00:00:00,2020-03-05,1593.65
2004,      6962,2020-03-05 00:00:00,2020-03-05,1557.2730000000001
2005,      5746,00:00:00,2020-03-05,384.33000000000004
2006,      7050,2020-02-27 00:00:00,2020-03-05,357.00000000000006
2007,       253,2020-03-06 00:00:00,2020-04-20,4905.0
2008,      6572,2020-03-06 00:00:00,2020-03-06,4725.0
2009,      6744,2020-02-28 00:00:00,2020-03-06,1833.0000000000002
2010,      1852,2020-03-02 00:00:00,2020-03-21,3585.1200000000003
2011,      6954,2020-03-06 00:00:00,2020-03-06,2038.6227000000003
2012,      6839,2020-02-07 00:00:00,2020-03-06,7522.500000000001
2013,      5456,2020-03-06 00:00:00,2020-03-06,427.24500000000006
2014,      6928,2020-03-06 00:00:00,2020-03-06,112.8
2015,      6211,2020-03-06 00:00:00,2020-03-06,350.00000000000006
2016,      5148,2020-03-06 00:00:00,2020-03-21,504.32000000000005
2017,      1429,2020-02-27 00:00:00,2020-04-05,21437.5
2018,      1429,2020-03-06 00:00:00,2020-04-05,12862.35
2019,       161,2020-03-05 00:00:00,2020-04-08,2000.0
2020,      7088,2020-03-09 00:00:00,2020-03-09,3763.6544000000004
